Mon Apr 19 2021 06:04:31 GMT+0700 (Western Indonesia Time),Aceh,Aceh Timur,Ranto Peureulak,0,0,noaa20,medium,1
Mon Apr 19 2021 06:04:31 GMT+0700 (Western Indonesia Time),Aceh,Aceh Timur,Ranto Peureulak,0,0,noaa20,medium,1
Mon Apr 19 2021 06:04:31 GMT+0700 (Western Indonesia Time),Aceh,Aceh Timur,Ranto Peureulak,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Aceh,Bireuen,Ganda Pura,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Aceh,Bireuen,Ganda Pura,0,0,noaa20,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Banten,Serang,Cikande,0,0,snpp,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Banten,Serang,Cikande,0,0,snpp,medium,1
Sun Apr 18 2021 17:24:54 GMT+0700 (Western Indonesia Time),Banten,Serang,Kibin,0,0,noaa20,medium,1
Sun Apr 18 2021 17:24:54 GMT+0700 (Western Indonesia Time),Banten,Serang,Kibin,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Banten,Serang,Kibin,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Banten,Serang,Kibin,0,0,noaa20,medium,1
Sun Apr 18 2021 18:17:35 GMT+0700 (Western Indonesia Time),Banten,Tangerang,Kosambi,0,0,snpp,medium,1
Sun Apr 18 2021 18:17:35 GMT+0700 (Western Indonesia Time),Banten,Tangerang,Kosambi,0,0,snpp,medium,1
Tue Apr 20 2021 06:35:26 GMT+0700 (Western Indonesia Time),Bengkulu,Muko-Muko,Muko Muko Selatan,0,0,snpp,medium,1
Tue Apr 20 2021 06:35:26 GMT+0700 (Western Indonesia Time),Bengkulu,Muko-Muko,Muko Muko Selatan,0,0,snpp,medium,1
Tue Apr 20 2021 06:35:26 GMT+0700 (Western Indonesia Time),Bengkulu,Muko-Muko,Muko Muko Selatan,0,0,snpp,medium,1
Tue Apr 20 2021 06:35:26 GMT+0700 (Western Indonesia Time),Bengkulu,Muko-Muko,Muko Muko Selatan,0,0,snpp,medium,1
Tue Apr 20 2021 06:35:26 GMT+0700 (Western Indonesia Time),Bengkulu,Seluma,Semidang Alas,0,0,snpp,medium,1
Tue Apr 20 2021 06:35:26 GMT+0700 (Western Indonesia Time),Bengkulu,Seluma,Semidang Alas,0,0,snpp,medium,1
Mon Apr 19 2021 06:04:31 GMT+0700 (Western Indonesia Time),Bengkulu,Seluma,Talo,0,0,noaa20,medium,1
Mon Apr 19 2021 06:04:31 GMT+0700 (Western Indonesia Time),Bengkulu,Seluma,Talo,0,0,noaa20,medium,1
Sun Apr 18 2021 18:17:35 GMT+0700 (Western Indonesia Time),Di Yogyakarta,Sleman,Pakem,0,0,snpp,medium,1
Sun Apr 18 2021 18:17:35 GMT+0700 (Western Indonesia Time),Di Yogyakarta,Sleman,Pakem,0,0,snpp,medium,1
Sun Apr 18 2021 18:17:35 GMT+0700 (Western Indonesia Time),Di Yogyakarta,Sleman,Pakem,0,0,snpp,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Di Yogyakarta,Sleman,Pakem,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Di Yogyakarta,Sleman,Pakem,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Dki Jakarta,Jakarta Barat,Kembangan,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Dki Jakarta,Jakarta Barat,Kembangan,0,0,noaa20,medium,1
Wed Apr 21 2021 04:35:30 GMT+0700 (Western Indonesia Time),Gorontalo,Boalemo,Paguyamanpantai,0,0,snpp,medium,1
Wed Apr 21 2021 04:35:30 GMT+0700 (Western Indonesia Time),Gorontalo,Boalemo,Paguyamanpantai,0,0,snpp,medium,1
Tue Apr 20 2021 04:54:26 GMT+0700 (Western Indonesia Time),Gorontalo,Gorontalo,Batudaa Pantai,0,0,snpp,medium,1
Tue Apr 20 2021 04:54:26 GMT+0700 (Western Indonesia Time),Gorontalo,Gorontalo,Batudaa Pantai,0,0,snpp,medium,1
Wed Apr 21 2021 04:35:30 GMT+0700 (Western Indonesia Time),Gorontalo,Gorontalo,Bongomeme,0,0,snpp,medium,1
Wed Apr 21 2021 04:35:30 GMT+0700 (Western Indonesia Time),Gorontalo,Gorontalo,Bongomeme,0,0,snpp,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Gorontalo,Gorontalo,Telaga Biru,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Gorontalo,Gorontalo,Telaga Biru,0,0,noaa20,medium,1
Sun Apr 18 2021 18:17:35 GMT+0700 (Western Indonesia Time),Jambi,Batanghari,Mersam,0,0,snpp,medium,1
Sun Apr 18 2021 18:17:35 GMT+0700 (Western Indonesia Time),Jambi,Batanghari,Mersam,0,0,snpp,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jambi,Batanghari,Mersam,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jambi,Batanghari,Mersam,0,0,noaa20,medium,1
Sun Apr 18 2021 18:17:35 GMT+0700 (Western Indonesia Time),Jambi,Tanjung Jabung Barat,Tungkalilir,0,0,snpp,medium,1
Sun Apr 18 2021 18:17:35 GMT+0700 (Western Indonesia Time),Jambi,Tanjung Jabung Barat,Tungkalilir,0,0,snpp,medium,1
Sun Apr 18 2021 18:17:35 GMT+0700 (Western Indonesia Time),Jambi,Tanjung Jabung Barat,Tungkalilir,0,0,snpp,medium,1
Sun Apr 18 2021 18:17:35 GMT+0700 (Western Indonesia Time),Jambi,Tanjung Jabung Barat,Tungkalilir,0,0,snpp,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jambi,Tanjung Jabung Barat,Tungkalilir,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jambi,Tanjung Jabung Barat,Tungkalilir,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jambi,Tanjung Jabung Barat,Tungkalilir,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jambi,Tanjung Jabung Barat,Tungkalilir,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jambi,Tanjung Jabung Barat,Tungkalilir,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jambi,Tanjung Jabung Barat,Tungkalilir,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jambi,Tanjung Jabung Barat,Tungkalulu,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jambi,Tanjung Jabung Barat,Tungkalulu,0,0,noaa20,medium,1
Mon Apr 19 2021 06:04:31 GMT+0700 (Western Indonesia Time),Jawa Barat,Bandung,Arjasari,0,0,noaa20,low,1
Mon Apr 19 2021 06:04:31 GMT+0700 (Western Indonesia Time),Jawa Barat,Bandung,Arjasari,0,0,noaa20,low,1
Mon Apr 19 2021 06:04:31 GMT+0700 (Western Indonesia Time),Jawa Barat,Bandung,Dayeuh Kolot,0,0,noaa20,medium,1
Mon Apr 19 2021 06:04:31 GMT+0700 (Western Indonesia Time),Jawa Barat,Bandung,Dayeuh Kolot,0,0,noaa20,medium,1
Mon Apr 19 2021 06:04:31 GMT+0700 (Western Indonesia Time),Jawa Barat,Bandung,Majalaya,0,0,noaa20,medium,1
Mon Apr 19 2021 06:04:31 GMT+0700 (Western Indonesia Time),Jawa Barat,Bandung,Majalaya,0,0,noaa20,medium,1
Mon Apr 19 2021 02:57:00 GMT+0700 (Western Indonesia Time),Jawa Barat,Bandung,Solokan Jeruk,0,0,terra,medium,1
Mon Apr 19 2021 02:57:00 GMT+0700 (Western Indonesia Time),Jawa Barat,Bandung,Solokan Jeruk,0,0,terra,medium,1
Tue Apr 20 2021 03:40:00 GMT+0700 (Western Indonesia Time),Jawa Barat,Bekasi,Cikarang Selatan,0,0,terra,medium,1
Tue Apr 20 2021 03:40:00 GMT+0700 (Western Indonesia Time),Jawa Barat,Bekasi,Cikarang Selatan,0,0,terra,medium,1
Mon Apr 19 2021 06:04:31 GMT+0700 (Western Indonesia Time),Jawa Barat,Bekasi,Medan Satria,0,0,noaa20,medium,1
Mon Apr 19 2021 06:04:31 GMT+0700 (Western Indonesia Time),Jawa Barat,Bekasi,Medan Satria,0,0,noaa20,medium,1
Tue Apr 20 2021 06:36:00 GMT+0700 (Western Indonesia Time),Jawa Barat,Bogor,Gunungputri,0,0,aqua,medium,1
Tue Apr 20 2021 06:36:00 GMT+0700 (Western Indonesia Time),Jawa Barat,Bogor,Gunungputri,0,0,aqua,medium,1
Tue Apr 20 2021 06:35:26 GMT+0700 (Western Indonesia Time),Jawa Barat,Bogor,Gunungputri,0,0,snpp,medium,1
Tue Apr 20 2021 06:35:26 GMT+0700 (Western Indonesia Time),Jawa Barat,Bogor,Gunungputri,0,0,snpp,medium,1
Tue Apr 20 2021 06:35:26 GMT+0700 (Western Indonesia Time),Jawa Barat,Bogor,Gunungputri,0,0,snpp,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Barat,Bogor,Gunungputri,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Barat,Bogor,Gunungputri,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jawa Barat,Bogor,Gunungputri,0,0,noaa20,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Jawa Barat,Bogor,Gunungputri,0,0,snpp,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jawa Barat,Bogor,Gunungputri,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jawa Barat,Bogor,Gunungputri,0,0,noaa20,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Jawa Barat,Bogor,Gunungputri,0,0,snpp,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Jawa Barat,Bogor,Gunungputri,0,0,snpp,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jawa Barat,Cirebon,Suranenggala,0,0,noaa20,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Jawa Barat,Cirebon,Suranenggala,0,0,snpp,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jawa Barat,Cirebon,Suranenggala,0,0,noaa20,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Jawa Barat,Cirebon,Suranenggala,0,0,snpp,medium,1
Mon Apr 19 2021 17:55:48 GMT+0700 (Western Indonesia Time),Jawa Barat,Karawang,Rawamerta,0,0,snpp,medium,1
Mon Apr 19 2021 17:55:48 GMT+0700 (Western Indonesia Time),Jawa Barat,Karawang,Rawamerta,0,0,snpp,medium,1
Tue Apr 20 2021 06:35:26 GMT+0700 (Western Indonesia Time),Jawa Barat,Karawang,Rawamerta,0,0,snpp,medium,1
Tue Apr 20 2021 06:35:26 GMT+0700 (Western Indonesia Time),Jawa Barat,Karawang,Rawamerta,0,0,snpp,medium,1
Tue Apr 20 2021 06:35:26 GMT+0700 (Western Indonesia Time),Jawa Barat,Karawang,Rawamerta,0,0,snpp,medium,1
Sun Apr 18 2021 17:24:54 GMT+0700 (Western Indonesia Time),Jawa Barat,Karawang,Rawamerta,0,0,noaa20,medium,1
Sun Apr 18 2021 17:24:54 GMT+0700 (Western Indonesia Time),Jawa Barat,Karawang,Rawamerta,0,0,noaa20,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Jawa Barat,Karawang,Rawamerta,0,0,snpp,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Jawa Barat,Karawang,Rawamerta,0,0,snpp,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Jawa Barat,Karawang,Rawamerta,0,0,snpp,medium,1
Sun Apr 18 2021 18:17:35 GMT+0700 (Western Indonesia Time),Jawa Barat,Karawang,Rengasdengklok,0,0,snpp,medium,1
Sun Apr 18 2021 18:17:35 GMT+0700 (Western Indonesia Time),Jawa Barat,Karawang,Rengasdengklok,0,0,snpp,medium,1
Mon Apr 19 2021 18:52:40 GMT+0700 (Western Indonesia Time),Jawa Barat,Karawang,Rengasdengklok,0,0,noaa20,medium,1
Mon Apr 19 2021 18:52:40 GMT+0700 (Western Indonesia Time),Jawa Barat,Karawang,Rengasdengklok,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jawa Barat,Karawang,Rengasdengklok,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jawa Barat,Karawang,Rengasdengklok,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jawa Barat,Karawang,Rengasdengklok,0,0,noaa20,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Jawa Barat,Karawang,Rengasdengklok,0,0,snpp,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Jawa Barat,Karawang,Rengasdengklok,0,0,snpp,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Barat,Kuningan,Cipicung,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Barat,Kuningan,Cipicung,0,0,noaa20,medium,1
Mon Apr 19 2021 02:57:00 GMT+0700 (Western Indonesia Time),Jawa Barat,Sukabumi,Pelabuhan Ratu,0,0,terra,low,1
Mon Apr 19 2021 02:57:00 GMT+0700 (Western Indonesia Time),Jawa Barat,Sukabumi,Pelabuhan Ratu,0,0,terra,low,1
Mon Apr 19 2021 17:55:48 GMT+0700 (Western Indonesia Time),Jawa Tengah,Banyumas,Baturaden,0,0,snpp,medium,1
Mon Apr 19 2021 17:55:48 GMT+0700 (Western Indonesia Time),Jawa Tengah,Banyumas,Baturaden,0,0,snpp,medium,1
Mon Apr 19 2021 17:55:48 GMT+0700 (Western Indonesia Time),Jawa Tengah,Batang,Banyuputih,0,0,snpp,medium,1
Mon Apr 19 2021 17:55:48 GMT+0700 (Western Indonesia Time),Jawa Tengah,Batang,Banyuputih,0,0,snpp,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jawa Tengah,Batang,Banyuputih,0,0,noaa20,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Jawa Tengah,Batang,Banyuputih,0,0,snpp,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jawa Tengah,Batang,Banyuputih,0,0,noaa20,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Jawa Tengah,Batang,Banyuputih,0,0,snpp,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Blora,Blora,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Blora,Blora,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Boyolali,Ampel,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Boyolali,Ampel,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Boyolali,Banyudono,0,0,noaa20,low,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Boyolali,Banyudono,0,0,noaa20,low,1
Mon Apr 19 2021 15:16:00 GMT+0700 (Western Indonesia Time),Jawa Tengah,Boyolali,Selo,0,0,terra,low,1
Mon Apr 19 2021 15:16:00 GMT+0700 (Western Indonesia Time),Jawa Tengah,Boyolali,Selo,0,0,terra,low,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jawa Tengah,Boyolali,Selo,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Demak,Karangawen,0,0,noaa20,low,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Demak,Karangawen,0,0,noaa20,low,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Demak,Mranggen,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Demak,Mranggen,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Demak,Sayung,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Demak,Sayung,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Demak,Sayung,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Grobogan,Godong,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Grobogan,Godong,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Karanganyar,Jaten,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Karanganyar,Jaten,0,0,noaa20,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Jawa Tengah,Klaten,Juwiring,0,0,snpp,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Jawa Tengah,Klaten,Juwiring,0,0,snpp,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Jawa Tengah,Klaten,Juwiring,0,0,snpp,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jawa Tengah,Klaten,Kemalang,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Kudus,Bae,0,0,noaa20,low,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Kudus,Bae,0,0,noaa20,low,1
Sun Apr 18 2021 17:24:54 GMT+0700 (Western Indonesia Time),Jawa Tengah,Magelang,Dukun,0,0,noaa20,medium,1
Sun Apr 18 2021 17:24:54 GMT+0700 (Western Indonesia Time),Jawa Tengah,Magelang,Dukun,0,0,noaa20,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Jawa Tengah,Magelang,Dukun,0,0,snpp,medium,1
Sun Apr 18 2021 18:17:35 GMT+0700 (Western Indonesia Time),Jawa Tengah,Magelang,Srumbung,0,0,snpp,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Magelang,Srumbung,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Magelang,Srumbung,0,0,noaa20,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Jawa Tengah,Magelang,Srumbung,0,0,snpp,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Jawa Tengah,Magelang,Srumbung,0,0,snpp,medium,1
Mon Apr 19 2021 02:57:00 GMT+0700 (Western Indonesia Time),Jawa Tengah,Semarang,Bawen,0,0,terra,medium,1
Mon Apr 19 2021 02:57:00 GMT+0700 (Western Indonesia Time),Jawa Tengah,Semarang,Bawen,0,0,terra,medium,1
Mon Apr 19 2021 02:57:00 GMT+0700 (Western Indonesia Time),Jawa Tengah,Semarang,Bawen,0,0,terra,medium,1
Wed Apr 21 2021 02:44:00 GMT+0700 (Western Indonesia Time),Jawa Tengah,Semarang,Bawen,0,0,terra,medium,1
Wed Apr 21 2021 02:44:00 GMT+0700 (Western Indonesia Time),Jawa Tengah,Semarang,Bawen,0,0,terra,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Semarang,Genuk,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Semarang,Genuk,0,0,noaa20,medium,1
Mon Apr 19 2021 02:57:00 GMT+0700 (Western Indonesia Time),Jawa Tengah,Semarang,Mijen,0,0,terra,medium,1
Mon Apr 19 2021 02:57:00 GMT+0700 (Western Indonesia Time),Jawa Tengah,Semarang,Mijen,0,0,terra,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Semarang,Mijen,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Semarang,Mijen,0,0,noaa20,medium,1
Tue Apr 20 2021 18:30:53 GMT+0700 (Western Indonesia Time),Jawa Tengah,Sleman,Pakem,0,0,noaa20,medium,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Sukoharjo,Grogol,0,0,noaa20,low,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Sukoharjo,Grogol,0,0,noaa20,low,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Sukoharjo,Kartasura,0,0,noaa20,low,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Tengah,Sukoharjo,Kartasura,0,0,noaa20,low,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Timur,Gresik,Driyorejo,0,0,noaa20,low,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Timur,Gresik,Driyorejo,0,0,noaa20,low,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Timur,Kediri,Kota Kediri,0,0,noaa20,low,1
Tue Apr 20 2021 05:44:10 GMT+0700 (Western Indonesia Time),Jawa Timur,Kediri,Kota Kediri,0,0,noaa20,low,1
Mon Apr 19 2021 02:57:00 GMT+0700 (Western Indonesia Time),Jawa Timur,Lamongan,Lamongan,0,0,terra,medium,1
Mon Apr 19 2021 02:57:00 GMT+0700 (Western Indonesia Time),Jawa Timur,Lamongan,Lamongan,0,0,terra,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Jawa Timur,Lumajang,Tempeh,0,0,snpp,medium,1
Tue Apr 20 2021 17:36:52 GMT+0700 (Western Indonesia Time),Jawa Timur,Lumajang,Tempeh,0,0,snpp,medium,1
Sun Apr 18 2021 17:24:54 GMT+0700 (Western Indonesia Time),Jawa Timur,Mojokerto,Jatirejo,0,0,noaa20,medium,1
Sun Apr 18 2021 17:24:54 GMT+0700 (Western Indonesia Time),Jawa Timur,Mojokerto,Jatirejo,0,0,noaa20,medium,1
